1992,1,103719745491
1992,18,104134609838
1992,2,106246161239
1992,23,105245006839
1992,3,106647931375
1993,1,104804149905
1993,18,104651610426
1993,2,106198050501
1993,23,104166556157
1993,3,107048690889
1994,1,102680809322
1994,18,104257308810
1994,2,106093079488
1994,23,107595107297
1994,3,104514167652
1995,1,104521470391
1995,18,104390879969
1995,2,107568611750
1995,23,104996502880
1995,3,105315997395
1996,1,105409529511
1996,18,105890415529
1996,2,106880639017
1996,23,104859848521
1996,3,105586646448
1997,1,103520208117
1997,18,104161057567
1997,2,106690124662
1997,23,105030361725
1997,3,106924659923
1998,1,60245313373
1998,18,62706700969
1998,23,62169336083
1998,2,61912349455
1998,3,62738136949
