221,221,1992,487790354
221,221,1993,519817273
221,221,1994,512680209
221,221,1995,543286864
221,221,1996,634607104
221,221,1997,490476133
221,225,1992,633552613
221,225,1993,526175505
221,225,1994,584540193
221,225,1995,611208124
221,225,1996,486270158
221,225,1997,609089991
225,221,1992,461282834
225,221,1993,589165763
225,221,1994,532057798
225,221,1995,535830299
225,221,1996,474225771
225,221,1997,499753202
225,225,1992,532986324
225,225,1993,548217318
225,225,1994,693311166
225,225,1995,542824872
225,225,1996,492655528
225,225,1997,496452990
