37642829564,1998,256
38506099333,1998,255
38588212824,1998,257
38959028167,1998,254
39020620688,1998,253
39360879411,1998,258
40643865971,1998,260
40657595007,1998,259
63384207184,1994,256
63502185362,1996,256
63647417380,1993,256
63753319952,1995,256
64161482056,1997,256
64509229295,1992,256
65268851873,1995,257
65427674215,1996,257
65550479248,1993,255
65795836912,1994,257
65995521070,1993,254
66119767409,1997,253
66243844473,1994,254
66326149435,1993,257
66363416205,1995,254
66365786075,1995,255
66401769135,1992,255
66404490783,1996,254
66423429836,1997,257
66455630009,1992,257
66578228710,1992,253
66581640583,1997,254
66645966456,1993,253
66653995537,1996,255
66758164038,1994,253
66773529772,1992,254
66912322920,1995,253
66932556681,1994,255
67115945488,1997,258
67213385009,1997,255
67241183414,1996,253
67255497037,1992,259
67282047325,1993,258
67517788754,1995,258
67563198362,1992,258
67686801034,1995,259
67779752323,1996,259
67865568183,1993,259
67925717603,1994,259
67965707654,1994,258
68080655579,1997,259
68251839635,1996,258
69060752228,1997,260
69174346322,1992,260
69319206621,1996,260
69813519428,1993,260
70585163494,1995,260
70910604880,1994,260
