1992,1,1041980786875
1992,18,1032629846192
1992,2,1030864542036
1992,23,1035163013048
1992,3,1033582444383
1993,1,1034666536612
1993,18,1027002327287
1993,2,1029018543575
1993,23,1032164879368
1993,3,1031412477470
1994,1,1032917875644
1994,18,1026816966255
1994,2,1030619275490
1994,23,1031669528189
1994,3,1028391759439
1995,1,1034900386467
1995,18,1030541885726
1995,2,1031143851909
1995,23,1030263099496
1995,3,1027465833580
1996,1,1043669923476
1996,18,1033816435848
1996,2,1039324072785
1996,23,1034916492374
1996,3,1033951354737
1997,1,1036598365793
1997,18,1028681202591
1997,2,1035654606493
1997,23,1031694390583
1997,3,1031564622724
1998,1,607110182259
1998,18,606296914943
1998,23,604895785318
1998,2,603777043120
1998,3,602048375052
