34784727417,1998,71
35796406707,1998,79
36659330007,1998,59
36770771280,1998,55
37032960238,1998,41
37086393346,1998,76
37096912397,1998,63
37220713094,1998,52
37598370759,1998,40
37620419459,1998,66
37836374188,1998,43
37888025950,1998,50
38080885952,1998,46
38145397526,1998,75
38196787155,1998,54
38199668741,1998,56
38311509837,1998,53
38528224740,1998,72
38553749283,1998,67
38673007148,1998,77
38755886190,1998,69
38843012969,1998,49
38845533119,1998,61
38848958697,1998,78
38923371604,1998,44
39009216000,1998,62
39122934305,1998,57
39197374519,1998,68
39206291023,1998,73
39249762605,1998,64
39610834889,1998,70
39879011984,1998,45
39976124079,1998,48
40164001954,1998,58
40178595241,1998,60
40313672086,1998,42
41154122015,1998,74
41350764301,1998,51
41665463446,1998,65
41925702233,1998,47
58969534173,1995,71
60176278737,1994,71
60292511941,1997,71
60684445098,1994,79
60765677984,1996,71
60797904803,1993,71
60861883815,1992,79
60999754600,1995,79
61108182830,1993,79
61111871253,1992,71
61267588107,1996,79
61392894159,1997,79
61735415752,1993,55
61744998870,1997,59
61761008600,1994,59
61831578805,1994,55
62345586056,1995,55
62458482503,1997,55
62614015475,1992,55
62815388221,1993,76
62896138718,1993,40
63087688047,1996,76
63088945934,1995,76
63165634241,1993,63
63249603004,1995,59
63266469518,1996,52
63269108254,1992,59
63301265989,1997,41
63387420640,1997,63
63395910882,1992,52
63402128078,1995,63
63434259301,1995,40
63438247873,1993,59
63477946859,1994,43
63508045818,1997,76
63515895913,1994,40
63525839130,1992,76
63536436472,1996,59
63540243127,1993,66
63648809775,1996,40
63680415606,1993,41
63774022570,1992,41
63804149862,1997,40
63807064747,1994,63
63869847668,1997,66
63980685406,1994,57
63984163496,1995,41
64004394599,1996,66
64011757951,1994,52
64025598544,1995,43
64051070125,1993,57
64065998339,1996,55
64098166456,1992,40
64130117125,1996,43
64155386084,1993,52
64158941929,1997,43
64190238980,1997,52
64328397870,1992,63
64391507515,1992,66
64427939083,1996,41
64429161766,1995,66
64501824058,1994,76
64569778792,1996,63
64574383077,1995,57
64574683433,1993,61
64601809190,1994,66
64636751662,1994,41
64703772647,1993,77
64718468260,1997,57
64723962663,1993,50
64808921090,1993,73
64914605521,1995,53
64916301840,1995,50
64916764686,1996,77
64931593027,1995,54
64959646507,1993,75
64989175927,1995,52
65040772860,1992,54
65066429888,1997,56
65246856072,1997,61
65252777710,1996,57
65265187450,1994,50
65291247516,1992,75
65323651882,1992,53
65342136357,1995,75
65372887045,1993,43
65379003769,1996,61
65388509076,1992,43
65455731598,1992,61
65496421477,1995,77
65501617508,1993,54
65559265319,1997,73
65586179251,1994,75
65604297276,1996,73
65613486458,1993,46
65622843242,1996,53
65630193883,1996,50
65658622538,1993,53
65682133060,1997,54
65694562616,1996,54
65698777467,1997,53
65719219424,1992,46
65759352791,1992,50
65777999114,1994,56
65821058144,1994,77
65825942611,1997,75
65912427631,1992,56
65919070038,1994,78
65923349795,1992,77
65940703676,1994,54
65971346685,1994,53
66008533235,1994,61
66058796813,1994,49
66183462333,1992,49
66187097902,1997,77
66191486569,1994,44
66199208269,1994,70
66219348126,1996,78
66219800753,1995,56
66244870095,1992,57
66264455062,1994,72
66268806965,1996,46
66271779715,1994,69
66297354815,1996,56
66320001885,1993,56
66329530900,1995,61
66338682693,1997,67
66340560903,1993,69
66355741550,1994,73
66360663096,1992,69
66380460723,1995,44
66387063857,1992,67
66390674633,1997,49
66415026704,1997,44
66419300083,1995,46
66433835108,1997,64
66462623783,1993,72
66537661856,1997,72
66576851508,1997,50
66641575849,1992,72
66645779254,1992,44
66653851772,1997,46
66673574859,1994,46
66676385367,1996,75
66687395432,1995,68
66713102348,1994,62
66714226596,1993,68
66719273115,1995,73
66780922128,1992,73
66828997109,1995,72
66842061400,1992,68
66870805905,1995,70
66900977356,1996,69
66906739676,1997,69
66912950975,1994,67
66920984706,1996,44
66934894860,1995,78
66949740810,1997,45
66981577314,1996,72
66984117453,1993,44
67009504694,1995,67
67015742348,1995,69
67039740975,1992,70
67050058677,1995,62
67055045346,1993,67
67110188880,1996,70
67114877826,1997,62
67142741478,1997,68
67145132875,1997,70
67182016800,1995,49
67186614888,1994,60
67192224965,1992,48
67204379666,1993,49
67229911439,1994,68
67237818239,1992,60
67267768367,1994,45
67327811741,1992,64
67386686899,1996,62
67453721494,1997,78
67490186695,1996,58
67498855078,1993,70
67528350216,1994,58
67530841533,1996,49
67585986415,1993,64
67599733932,1993,62
67609798222,1995,60
67634623079,1993,60
67759066082,1995,45
67776705958,1992,62
67886300336,1996,68
67905424160,1992,58
67930752441,1993,78
67933111206,1997,58
68014848779,1996,67
68099036750,1993,51
68125898112,1995,42
68183613889,1997,42
68191936203,1995,58
68277181184,1993,48
68315097978,1996,42
68400483403,1997,60
68425385529,1992,78
68435904758,1996,51
68439260978,1995,64
68556623457,1992,45
68587733949,1992,42
68619614939,1996,64
68621419455,1994,64
68669994220,1993,58
68747072178,1995,48
68823156233,1996,74
68827766949,1996,45
68855044974,1993,42
68937489669,1994,48
68976550483,1994,42
69093616274,1993,45
69105357848,1996,60
69168801695,1994,51
69195628680,1995,74
69200629866,1992,51
69255770575,1993,74
69338354771,1997,51
69379669861,1992,74
69383878211,1997,48
69549549291,1995,51
69737048096,1994,74
69944718145,1996,48
70029312374,1994,47
70060358359,1994,65
70114322651,1993,65
70171561776,1995,47
70378072015,1995,65
70497367354,1993,47
70657211484,1997,74
70710433246,1997,47
70844116574,1992,47
70887527197,1996,47
71056711892,1996,65
71534270175,1992,65
71910407693,1997,65
