239,236,1993,39658072
236,236,1996,64478180
232,236,1996,87381541
236,234,1997,70865708
233,235,1993,24459400
238,233,1997,110422108
230,233,1996,57512183
230,237,1997,64614057
233,231,1996,61668415
231,233,1994,123713761
236,231,1997,110206982
235,233,1994,91907329
239,236,1992,50908983
235,233,1992,106593453
234,236,1997,54691527
238,233,1995,94888719
230,230,1995,54353144
238,239,1997,67698220
239,239,1997,44280824
239,238,1994,44721170
234,239,1993,54587601
231,237,1993,58174952
236,237,1992,68718304
232,233,1996,108673198
231,238,1996,77556972
233,238,1992,47457959
237,238,1993,76797260
233,238,1993,52670459
235,232,1996,5496415
232,235,1992,46912638
234,233,1994,92757316
231,230,1995,43352693
239,232,1994,14039179
236,231,1996,68745139
235,231,1996,91568924
237,233,1994,89203899
237,231,1994,66554702
235,235,1996,24734238
235,234,1996,51063549
239,231,1997,56424921
235,235,1993,41271418
234,234,1995,60149618
238,233,1996,90836435
236,239,1992,47619211
230,239,1993,39248305
232,238,1996,65122143
235,239,1992,41465763
239,235,1995,26664222
239,235,1996,74088401
236,239,1994,63086892
233,237,1992,27610457
230,233,1993,132883226
233,239,1996,42734679
233,233,1996,60969562
233,236,1993,31379659
236,238,1995,53865997
238,237,1994,57134681
236,230,1997,87744538
234,230,1994,75218129
235,233,1997,122197712
237,230,1996,60343062
237,235,1996,34412980
238,231,1996,35553348
232,236,1993,90393431
231,238,1993,82993625
232,233,1994,74254034
239,239,1993,40244896
231,233,1993,124246370
231,231,1994,54556122
236,233,1994,56187159
231,234,1992,59320574
234,239,1996,79865725
230,238,1993,90058163
236,236,1994,29304537
236,230,1995,70873789
232,236,1997,60771466
233,237,1993,20328002
234,234,1992,62584967
231,236,1992,76214771
235,231,1997,102408593
235,236,1997,67400749
238,233,1994,55771895
230,236,1994,72965681
234,233,1997,85951100
230,233,1992,146581439
239,230,1995,43331142
239,238,1995,25893607
237,231,1992,40196671
230,235,1994,28102405
239,230,1996,45630752
236,239,1997,56308403
237,235,1995,49879091
231,230,1993,73129575
234,231,1996,135686759
232,234,1994,49766481
234,239,1995,73721297
234,236,1996,48318212
235,239,1997,54197557
234,236,1992,52079393
232,235,1997,28503740
232,232,1997,14762785
231,230,1997,71305126
232,237,1994,47063462
238,236,1993,58095776
231,237,1994,42055772
238,236,1996,43089097
232,231,1997,109870258
231,235,1997,46730509
239,238,1993,50997043
237,230,1994,57127637
239,234,1997,40009574
231,238,1992,65611925
233,236,1995,32766450
230,233,1995,54688202
233,238,1997,55897144
234,234,1994,53817048
237,236,1995,44151000
237,231,1995,66824320
237,233,1995,109793121
234,233,1996,82496340
234,237,1992,45956073
234,231,1997,53774653
236,235,1994,62471225
232,233,1995,130606999
234,233,1992,82457993
232,239,1996,53783821
230,236,1996,69658720
232,233,1992,128031198
238,236,1992,55398185
239,231,1994,90575955
239,233,1994,82984036
232,231,1994,85227137
239,239,1996,72951052
236,231,1992,55712603
234,231,1993,37939040
234,238,1997,59013205
231,233,1995,119937365
236,233,1992,80399351
235,230,1997,67529928
232,232,1993,32107701
232,238,1994,67993055
232,239,1992,55143012
230,234,1994,48723331
233,235,1995,41414312
234,235,1993,41082702
235,232,1993,8651430
239,233,1993,71863573
234,235,1996,41861722
237,233,1993,66829484
236,237,1997,38642001
238,230,1994,44407565
234,239,1997,58616141
231,238,1995,58560752
232,234,1996,33179477
230,236,1997,58737128
230,234,1997,75162182
233,238,1994,48481044
237,239,1997,64524967
236,236,1992,46416392
238,233,1993,49745815
234,234,1997,52031859
237,231,1996,53820484
232,236,1995,31893707
236,237,1995,43240101
238,238,1996,27856043
237,236,1992,57017038
238,230,1997,66348682
231,231,1996,54742741
239,231,1996,83470578
235,234,1992,43966464
