10,24,1996,5568721390
13,13,1995,5812615345
24,4,1995,6382522277
24,9,1994,5911474268
4,4,1993,6561720990
24,4,1994,6722912149
10,13,1996,5994025942
4,4,1992,6993698318
4,13,1992,6196262698
4,10,1993,6561522678
10,10,1997,6199382122
10,13,1997,6028295637
10,4,1996,6773120986
24,10,1997,6690839665
13,10,1996,5765989304
13,24,1996,5329663630
10,4,1994,6567338235
10,10,1994,6461828645
10,10,1995,6671952494
10,24,1995,5512637531
10,9,1997,6289478935
13,4,1993,6220158276
13,24,1993,5241584434
4,13,1996,6593957633
24,13,1994,6223372394
10,24,1993,5789239442
9,10,1995,6058072540
9,9,1995,5404068459
24,13,1995,5992599086
24,4,1993,6124826492
24,10,1996,6105693707
24,9,1996,5788143050
10,24,1992,5613184600
9,13,1995,5406009282
9,13,1992,5492002236
9,24,1992,5223744199
4,24,1992,5465297178
13,9,1994,5775571265
4,10,1997,6411952594
4,9,1994,6223298646
24,24,1997,5270722906
24,24,1996,5405723365
13,10,1993,5791119802
10,9,1995,5933551414
13,4,1997,6263714452
13,10,1992,5663376760
13,4,1992,5930866611
10,24,1997,5292965233
4,24,1993,5876626585
13,4,1996,6023242208
4,13,1993,6362311531
13,24,1997,5491445303
24,10,1993,6442772140
13,10,1997,5851790009
24,13,1992,5797445768
4,24,1996,5633393934
10,4,1993,6260508638
10,9,1993,6130505464
4,10,1995,6637431421
24,9,1997,5690873534
24,24,1994,5391551200
10,9,1994,6129838666
10,4,1995,6634659030
13,10,1995,5878703852
13,24,1995,5279088837
9,4,1994,6049481526
10,9,1992,5555039465
10,13,1993,5996696323
9,9,1993,5415341756
9,13,1994,5633646559
4,4,1996,6850354841
4,9,1996,5874751205
4,13,1997,6049371551
10,4,1997,6161176886
4,9,1995,5868806984
24,13,1996,6325326115
13,13,1996,5545736542
24,13,1993,6366416630
13,9,1995,5823216099
4,9,1993,6009169048
13,9,1997,5635384979
9,24,1995,4905432606
9,4,1995,6129389100
4,24,1995,5644820640
9,10,1993,6081773051
13,24,1992,5338184859
13,13,1992,5752112371
4,9,1992,6017679573
9,10,1994,6225060895
9,9,1997,5827788535
9,13,1997,5861625473
10,13,1995,6103871476
4,10,1992,6496096128
4,4,1994,6684008124
9,9,1992,5184993226
10,9,1996,6215230368
13,9,1996,5893819941
13,13,1993,5831275573
9,24,1994,5270283327
24,13,1997,6104496228
13,24,1994,4875335791
4,24,1997,5635902763
4,9,1997,5965938663
24,4,1997,6419058414
9,10,1992,5984057641
24,24,1995,5644785651
13,9,1992,5420361969
24,9,1992,5717924155
24,4,1996,6473125403
13,9,1993,5399204148
9,10,1997,6319630787
24,24,1993,5319068469
24,9,1993,5710014463
9,4,1992,6042413554
9,13,1996,5442270720
13,4,1994,5870045962
10,10,1992,6476338867
10,4,1992,6260767096
9,10,1996,6204273577
24,24,1992,5248921537
24,4,1992,6446283645
9,4,1996,6213798004
13,4,1995,6405156819
24,10,1994,6400210978
9,4,1993,6029996234
10,13,1994,6353076236
9,24,1996,5264791127
24,10,1995,6505309291
9,13,1993,5907688872
10,10,1996,6736222625
10,13,1992,5983901114
4,4,1997,6536674330
4,13,1995,6402770330
4,4,1995,6730030038
4,10,1996,6618003557
13,10,1994,6074467634
10,24,1994,5519026138
10,10,1993,6573378493
9,24,1997,5209622329
24,9,1995,5874909487
9,24,1993,5385416344
24,10,1992,6357158496
9,9,1996,5574761470
9,9,1994,5294506383
13,13,1997,5804415455
4,13,1994,6241694705
4,24,1994,6059613799
9,4,1997,5939043805
13,13,1994,5525428328
4,10,1994,6500840587
