765116214,1994,77
326961363,1998,54
410871005,1998,62
753266742,1992,62
592683823,1993,61
501363149,1994,57
548325420,1994,59
833982361,1992,48
650725099,1993,54
646589659,1994,40
634884821,1997,76
568030008,1992,41
505686238,1992,64
585699783,1993,50
529519219,1995,66
563126392,1992,57
615338614,1993,46
652857263,1995,62
272220344,1998,76
594230859,1993,55
538198807,1994,50
311869022,1998,53
365404299,1998,55
714072388,1993,74
614859211,1994,51
656633975,1997,43
646766746,1992,46
711935183,1997,70
609729496,1994,47
495162981,1994,44
778943009,1995,74
346221257,1998,64
642279785,1993,58
814132977,1994,74
599758490,1997,44
630175869,1997,66
627205790,1992,58
466499798,1993,52
582264380,1993,47
616056159,1997,77
577844901,1992,61
678478945,1994,41
532151341,1996,75
474776935,1994,60
580677285,1995,64
528090544,1997,73
575113990,1992,53
580547117,1995,52
618213723,1996,55
608850090,1992,69
501827133,1994,55
659161892,1992,65
640637808,1995,69
630192313,1997,63
602400666,1993,59
733747060,1993,78
387270934,1998,51
518528207,1996,49
599724444,1997,61
320125331,1998,69
530102913,1992,52
615323918,1992,44
723810219,1994,56
617564408,1995,49
562430152,1996,64
708154271,1992,54
536153524,1993,44
726144246,1996,58
552505432,1992,42
589771285,1993,49
571249318,1997,78
567009434,1992,59
542546115,1993,79
309643619,1998,73
613483718,1994,46
754146471,1995,65
558207210,1992,71
577189974,1992,72
788330785,1993,56
601504960,1996,43
661069018,1993,40
714332490,1996,65
570770198,1992,63
613835065,1992,45
539756152,1995,76
679938515,1996,48
656053038,1995,58
631090018,1996,57
320265007,1998,45
583234738,1996,53
655444856,1996,47
640092417,1997,74
584842614,1992,76
535136231,1996,66
549471242,1995,73
372917351,1998,65
546470276,1997,62
611816942,1997,49
409641268,1998,58
636020225,1997,47
363930927,1998,48
366046193,1998,61
629046467,1992,75
638555311,1993,68
653530741,1993,62
558960930,1994,64
688093278,1997,72
557938125,1993,70
569420842,1996,79
615060386,1996,61
643585438,1992,47
659343216,1992,40
605194974,1992,78
766333057,1995,48
578334885,1997,57
777985797,1993,51
671207466,1995,60
640089994,1997,58
576980812,1997,79
640264251,1994,61
514656574,1995,41
518373679,1996,59
578760086,1996,72
556989032,1992,50
564323249,1996,63
546939417,1996,77
703416819,1995,56
654248336,1997,46
513659003,1995,71
332307316,1998,66
668995549,1995,77
569915583,1997,68
583509608,1996,76
550780875,1992,55
719584245,1992,51
361837561,1998,49
503773042,1993,69
547157771,1994,53
550885740,1992,60
611832776,1994,68
624516057,1996,46
666115790,1992,56
638717749,1995,67
493459824,1997,55
746391451,1992,74
357562723,1998,50
586736756,1995,70
564824199,1995,40
716771273,1997,67
358767854,1998,77
562296487,1995,45
561177634,1997,50
643050022,1997,54
629108650,1997,51
631830367,1997,40
590893359,1993,66
625677143,1994,42
334392018,1998,78
769058220,1996,56
728600684,1995,47
720822112,1996,67
593503484,1997,59
614832897,1992,79
302823619,1998,75
686169222,1993,65
666334343,1995,68
678329718,1992,66
557948883,1996,78
676795070,1993,48
649879139,1996,73
586263120,1994,62
584148212,1992,68
563001857,1994,63
528499174,1992,70
521363146,1993,53
646789270,1996,40
413021785,1998,43
555186034,1995,57
631029367,1994,69
252431495,1998,71
710390135,1993,67
626675065,1993,72
681227350,1995,61
585290882,1997,42
616863302,1996,68
532629466,1996,70
605570052,1994,70
632376616,1995,55
534222886,1997,75
393639127,1998,47
377850209,1998,40
385398450,1998,57
531744979,1995,44
385858765,1998,56
408024447,1995,75
739142541,1997,65
546360098,1997,45
558626347,1995,46
562331046,1997,60
598571497,1995,42
476986085,1997,71
505369569,1994,52
721915261,1997,56
270065271,1998,44
607397067,1993,63
617770622,1993,73
618764553,1996,69
731875461,1996,42
587953406,1996,62
357999463,1998,68
555762739,1996,50
630727618,1995,72
677191299,1992,43
319373807,1998,79
599670502,1993,45
616048388,1997,53
604578088,1994,72
547874476,1994,54
501112960,1996,54
593395728,1992,67
483326685,1993,71
667483758,1994,48
444282537,1998,67
655017521,1997,48
559478622,1997,69
665441570,1993,41
581628958,1995,59
607266252,1994,65
305451136,1998,70
649797080,1992,73
627830441,1996,51
822625388,1996,74
534885730,1994,79
544101333,1994,49
605835383,1992,49
715731443,1993,60
603074506,1995,43
481846704,1996,71
622169494,1996,44
641538925,1994,76
608082993,1997,64
528995473,1995,51
632490941,1994,67
614092509,1994,73
622242489,1993,43
391720763,1998,72
568169373,1994,58
344323596,1998,74
524237569,1995,50
638733353,1994,43
593240974,1996,41
668802804,1997,41
335040172,1998,41
556149563,1997,52
594411025,1992,77
529175662,1995,53
646904457,1993,76
576224828,1994,78
357360683,1998,46
381413406,1998,42
536371229,1995,79
610593057,1993,75
559921107,1994,75
579595422,1995,63
665004915,1993,77
603695897,1996,60
639189421,1994,66
529316086,1993,64
666863553,1995,54
606140570,1996,52
332407803,1998,60
520323291,1994,71
595028052,1994,45
348272867,1998,63
568392364,1993,42
549938447,1993,57
595867809,1995,78
536236267,1996,45
316099532,1998,52
303716004,1998,59
