1992,18,9494573505
1992,1,9671947837
1992,23,10045125836
1992,2,9241877689
1992,3,9746312266
1993,1,10047205160
1993,18,9163772977
1993,23,10059104002
1993,2,9057962411
1993,3,9754277048
1994,1,10141821441
1994,18,10059706571
1994,23,9742231866
1994,2,9303902867
1994,3,10069331565
1995,18,9442207321
1995,1,9548636597
1995,23,9818440175
1995,2,9207629354
1995,3,10024422932
1996,1,10212918716
1996,18,9720085310
1996,23,9999800306
1996,2,8826550669
1996,3,9931405822
1997,18,9255646165
1997,1,9834135079
1997,23,10380991950
1997,2,9283612380
1997,3,10629317469
1998,1,5895594450
1998,18,5417951548
1998,23,5806726756
1998,2,5358617136
1998,3,5579204407
