252431495,1998,71
272220344,1998,76
274528518,1998,44
302823619,1998,75
303716004,1998,59
309277110,1998,70
309643619,1998,73
316099532,1998,52
318731612,1998,53
319373807,1998,79
320125331,1998,69
321318693,1998,45
326961363,1998,54
332307316,1998,66
332407803,1998,60
335711347,1998,41
338572996,1998,78
344323596,1998,74
346221257,1998,64
353565310,1998,63
358404443,1998,46
358767854,1998,77
361972429,1998,68
363930927,1998,48
364338047,1998,50
364725752,1998,49
368606558,1998,55
368823103,1998,61
372917351,1998,65
381413406,1998,42
381464693,1998,40
385398450,1998,57
392273087,1998,51
393639127,1998,47
395545815,1998,56
400175060,1998,72
409641268,1998,58
410181243,1995,75
410871005,1998,62
416853200,1998,43
444282537,1998,67
466499798,1993,52
475284326,1994,60
482196735,1997,71
487116475,1996,71
489449419,1993,71
493459824,1997,55
496881467,1994,44
501363149,1994,57
501827133,1994,55
504108232,1996,54
505686238,1992,64
506928496,1993,69
511932695,1994,52
513659003,1995,71
514656574,1995,41
518373679,1996,59
518528207,1996,49
520323291,1994,71
521363146,1993,53
526933737,1995,50
528499174,1992,70
529316086,1993,64
529519219,1995,66
530120003,1995,53
530165809,1997,73
532629466,1996,70
532641178,1992,52
534222886,1997,75
535273070,1996,75
535649006,1994,79
536000654,1995,44
536371229,1995,79
536402691,1995,51
537628554,1993,44
538198807,1994,50
538853702,1996,66
540121966,1995,76
540875196,1996,45
546360098,1997,45
546939417,1996,77
547157771,1994,53
548241836,1997,62
549471242,1995,73
549938447,1993,57
550635694,1994,54
550780875,1992,55
550885740,1992,60
552505432,1992,42
552667659,1994,49
553443907,1994,59
555536546,1995,57
555762739,1996,50
557938125,1993,70
558960930,1994,64
559478622,1997,69
560291443,1995,46
561077226,1994,75
562296487,1995,45
562430152,1996,64
562479392,1992,71
562984217,1993,79
563001857,1994,63
563125277,1992,50
563126392,1992,57
563752353,1997,50
564236915,1996,78
564932693,1995,40
565845397,1997,52
568030008,1992,41
568070353,1997,60
568169373,1994,58
569420842,1996,79
570770198,1992,63
571249318,1997,78
572245240,1992,59
573174345,1997,68
573470062,1996,63
574899865,1993,42
577189974,1992,72
579595422,1995,63
580677285,1995,64
580700081,1992,53
581628958,1995,59
582264380,1993,47
583509608,1996,76
583815824,1996,72
584148212,1992,68
584183981,1997,79
584842614,1992,76
585610045,1996,53
585699783,1993,50
585930518,1995,52
586263120,1994,62
587150187,1992,61
587953406,1996,62
588092176,1997,57
589369164,1994,78
589771285,1993,49
589898863,1995,70
590431516,1997,42
592683823,1993,61
593503484,1997,59
594230859,1993,55
594584747,1993,66
595542754,1996,41
596447019,1992,67
597628870,1992,77
599670502,1993,45
601863471,1995,78
602015212,1995,42
602400666,1993,59
603074506,1995,43
603174395,1997,61
603695897,1996,60
604578088,1994,72
605194974,1992,78
605570052,1994,70
606140570,1996,52
606629750,1996,43
606804083,1992,49
607511809,1997,44
608082993,1997,64
608850090,1992,69
609120342,1994,65
610593057,1993,75
611418892,1993,63
611832776,1994,68
612419617,1994,45
613229890,1997,49
613483718,1994,46
614092509,1994,73
614832897,1992,79
615060386,1996,61
615323918,1992,44
615424897,1994,51
616842823,1992,45
617308453,1994,47
618574345,1996,55
618720153,1997,77
619004020,1997,53
620609133,1993,46
622169494,1996,44
622534569,1993,73
622843007,1993,43
623234488,1996,68
626675065,1993,72
627830441,1996,51
629108650,1997,51
630175869,1997,66
630192313,1997,63
630535956,1994,42
630727618,1995,72
630860194,1996,69
631090018,1996,57
631830367,1997,40
634117697,1996,46
635021247,1994,67
635218940,1992,58
638832639,1993,68
638908636,1997,76
639189421,1994,66
641169155,1995,55
641371289,1994,61
641538925,1994,76
641815881,1997,74
642279785,1993,58
642707967,1995,49
642980782,1994,69
643585438,1992,47
643872640,1997,47
645472737,1994,43
645620430,1997,54
645919025,1992,75
646904457,1993,76
647098045,1996,40
647244672,1995,69
648939249,1992,46
649797080,1992,73
651091002,1995,67
654248336,1997,46
655017521,1997,48
656155146,1994,40
657789687,1997,43
658011660,1996,73
659161892,1992,65
659926699,1993,54
660816107,1997,58
660828416,1996,47
664045591,1995,58
665004915,1993,77
665441570,1993,41
665505903,1993,40
665711987,1995,62
666115790,1992,56
666334343,1995,68
666863553,1995,54
667483758,1994,48
667692830,1992,40
668802804,1997,41
669865826,1993,62
673853587,1995,77
676795070,1993,48
683486709,1992,43
683613372,1992,66
683773925,1995,61
685095585,1996,48
685700687,1994,41
687814225,1995,60
688093278,1997,72
690397017,1993,65
703416819,1995,56
708154271,1992,54
712715807,1997,70
714332490,1996,65
719167762,1993,60
721612619,1993,67
721915261,1997,56
723810219,1994,56
724594584,1996,67
725502031,1997,67
726185813,1992,51
726889790,1996,58
730419745,1993,74
731875461,1996,42
733201650,1995,47
743199484,1997,65
745828978,1993,78
746865248,1992,74
754888206,1995,65
755098322,1992,62
765116214,1994,77
766560189,1995,48
777985797,1993,51
779785177,1995,74
781443820,1996,56
793732090,1993,56
826205447,1994,74
835229424,1992,48
835393032,1996,74
