397976786,1998,256
406421352,1998,253
410467506,1998,254
426447866,1998,259
429233482,1998,255
442503354,1998,257
480891082,1998,260
506406124,1998,258
598180490,1992,256
604737616,1996,260
611457984,1993,253
626168815,1992,255
628016218,1993,257
637345890,1996,257
638772457,1992,258
651857112,1997,256
672713827,1995,253
678327632,1996,255
692231505,1994,256
701528123,1995,255
711305796,1996,254
714363315,1995,259
716875017,1997,259
718452843,1993,254
721049917,1997,254
722018144,1994,253
725514405,1997,257
726921617,1993,256
727631613,1992,253
728174804,1993,259
730894538,1994,257
734640923,1995,256
736184437,1992,257
737341506,1996,256
741272033,1992,254
743224189,1994,254
745199939,1993,260
746758314,1993,255
758547923,1993,258
761380664,1994,255
761422655,1997,253
762185746,1995,260
764799163,1994,259
768637418,1997,258
772577795,1997,255
773019225,1996,258
780752389,1996,259
782960624,1996,253
794459636,1995,254
814292702,1997,260
815403522,1994,258
821518075,1995,257
853401620,1995,258
853943224,1992,260
868256671,1992,259
942698329,1994,260
